calibration_file,calibration\config.csv
start_time,2023-03-15T20:01:30.010155-0700

Thrust,Torque,Time,Thrust_raw,Torque_raw,Time_raw
0.004225100000000001,3.144e-05,163.554,-65,12,163554
0.0049739,-0.00014148,163.654,-49,-54,163654
0.0049739,-0.00020174,163.754,-49,-77,163754
0.004225100000000001,-0.00018601999999999998,163.854,-65,-71,163854
0.0032423,-0.00017554,163.954,-86,-67,163954
0.0041315,-4.454e-05,164.054,-67,-17,164054
0.0081563,3.93e-05,164.154,19,15,164154
0.0055355000000000005,-9.431999999999999e-05,164.254,-37,-36,164254
0.0033359,-0.00029082,164.354,-84,-111,164354
0.0031955000000000004,-0.00035894,164.454,-87,-137,164454
0.0026807000000000003,-0.00012051999999999999,164.554,-98,-46,164554
0.0021191000000000005,-0.00010218,164.654,-110,-39,164654
0.0024935,-5.764e-05,164.754,-102,-22,164754
0.0002939000000000006,-2.62e-05,164.854,-149,-10,164854
-0.0014844999999999997,-2.62e-05,164.954,-187,-10,164954
0.0010427000000000006,-2.096e-05,165.054,-133,-8,165054
0.0039443,-0.00022008,165.154,-71,-84,165154
0.0040379000000000005,-0.00033274,165.254,-69,-127,165254
0.0032891000000000005,-0.00027247999999999997,165.354,-85,-104,165354
0.0026807000000000003,-0.00025414,165.454,-98,-97,165454
0.0026807000000000003,-0.00018863999999999998,165.554,-98,-72,165554
0.0021191000000000005,-0.00020174,165.654,-110,-77,165654
0.0037103000000000006,-0.00019387999999999998,165.754,-76,-74,165754
0.0015575000000000007,-0.00029082,165.854,-122,-111,165854
0.0043655000000000005,-0.00027771999999999996,165.954,-62,-106,165954
0.0053951,-0.00017554,166.054,-40,-67,166054
0.0043187,-0.00017816,166.154,-63,-68,166154
0.0038039000000000002,-0.00022008,166.254,-74,-84,166254
0.0015575000000000007,-0.00013623999999999998,166.354,-122,-52,166354
0.0018383000000000002,-0.0001572,166.454,-116,-60,166454
0.0036635000000000005,-0.00028034,166.554,-77,-107,166554
0.0022127000000000006,-0.00033798,166.654,-108,-129,166654
0.0029615000000000006,-0.00035108,166.754,-92,-134,166754
0.0010427000000000006,-0.00032226,166.854,-133,-123,166854
-0.0014844999999999997,-0.00025676,166.954,-187,-98,166954
0.0016043000000000003,-0.00023579999999999999,167.054,-121,-90,167054
0.0049271,-0.00016244,167.154,-50,-62,167154
0.0011831000000000003,-0.00014672,167.254,-130,-56,167254
0.0024935,-0.00026199999999999997,167.354,-102,-100,167354
0.0055355000000000005,-0.00026461999999999997,167.454,-37,-101,167454
0.0051611,-0.0003406,167.554,-45,-130,167554
0.005629100000000001,-0.00034846,167.654,-35,-133,167654
0.006143900000000001,-0.00030654,167.754,-24,-117,167754
0.004225100000000001,-0.00029868,167.854,-65,-114,167854
0.0015107000000000002,-0.00019125999999999998,167.954,-123,-73,167954
-0.0010632999999999997,-0.0001572,168.054,-178,-60,168054
0.0005279000000000004,-0.00021746,168.154,-144,-83,168154
0.0014639000000000006,-0.00031178,168.254,-124,-119,168254
0.0013703000000000005,-0.00023318,168.354,-126,-89,168354
0.0022127000000000006,-0.0003537,168.454,-108,-135,168454
0.0017447,-0.00026985999999999997,168.554,-118,-103,168554
0.0035231000000000004,-0.00017554,168.654,-80,-67,168654
0.0028679000000000005,-0.00029606,168.754,-94,-113,168754
0.0021659,-0.0001965,168.854,-109,-75,168854
0.0014171000000000001,-0.00029082,168.954,-125,-111,168954
0.0013235,-0.0002882,169.054,-127,-110,169054
0.0021191000000000005,-0.00016244,169.154,-110,-62,169154
0.0023063000000000007,-0.00023318,169.254,-106,-89,169254
0.0040847,-0.00017554,169.354,-68,-67,169354
0.0046931,-7.074e-05,169.454,-55,-27,169454
0.0026339000000000007,5.24e-06,169.554,-99,2,169554
0.0019787000000000008,-0.00022008,169.654,-113,-84,169654
0.0011363000000000007,-0.00029082,169.754,-131,-111,169754
0.0023999,-0.00012051999999999999,169.854,-104,-46,169854
0.0022595000000000002,-0.00023056,169.954,-107,-88,169954
0.0009959,-0.00021484,170.054,-134,-82,170054
0.0007151000000000006,-7.074e-05,170.154,-140,-27,170154
0.0012299000000000008,-0.00016244,170.254,-129,-62,170254
0.0023531000000000003,-0.00019387999999999998,170.354,-105,-74,170354
0.0022595000000000002,-0.00027247999999999997,170.454,-107,-104,170454
0.0008555000000000004,-0.00028034,170.554,-137,-107,170554
0.0023999,-0.00017816,170.654,-104,-68,170654
0.0021659,-0.00022532,170.754,-109,-86,170754
0.0016511000000000008,-0.00038251999999999996,170.854,-120,-146,170854
0.0054419,-0.00021222,170.954,-39,-81,170954
0.0010895000000000002,-0.00010742,171.054,-132,-41,171054
0.00015350000000000086,-0.00026461999999999997,171.154,-152,-101,171154
0.0010427000000000006,-0.00035632,171.254,-133,-136,171254
0.0021191000000000005,-0.00027247999999999997,171.354,-110,-104,171354
0.0026339000000000007,-0.00022008,171.454,-99,-84,171454
0.0029615000000000006,-0.00027509999999999996,171.554,-92,-105,171554
0.0023999,-0.00045326,171.654,-104,-173,171654
0.0005747,-0.00026723999999999997,171.754,-143,-102,171754
0.0009023,-0.00024628,171.854,-136,-94,171854
0.0006683000000000001,-0.00023579999999999999,171.954,-141,-90,171954
0.0016979000000000005,-0.00026723999999999997,172.054,-119,-102,172054
0.0002939000000000006,-0.00023579999999999999,172.154,-149,-90,172154
