calibration_file,calibration\config.csv
start_time,2023-03-15T19:42:22.300495-0700

Thrust,Torque,Time,Thrust_raw,Torque_raw,Time_raw
-0.9776389,0.30708495999999996,5.089,-21045,117208,5089
-0.9764221,0.34437017999999997,5.19,-21019,131439,5190
-0.9765157,0.38954945999999996,5.291,-21021,148683,5291
-0.9777325,0.41011122,5.392,-21047,156531,5392
-0.9772177,0.41330762,5.493,-21036,157751,5493
-0.9743161,0.41394951999999996,5.594,-20974,157996,5594
-0.9746437,0.41771184,5.695,-20981,159432,5695
-0.9773113,0.42778573999999997,5.796,-21038,163277,5796
-0.9776389,0.42824686,5.897,-21045,163453,5897
-0.9768901,0.43351829999999997,5.998,-21029,165465,5998
-0.9741289,0.44001589999999996,6.099,-20970,167945,6099
-0.9736141,0.43763956,6.2,-20959,167038,6200
-0.9771241,0.43149566,6.301,-21034,164693,6301
-0.9787153000000001,0.4132788,6.402,-21068,157740,6402
-0.9373441,0.38410772,6.503,-20184,146606,6503
-0.32529369999999996,0.34636138,6.604,-7106,132199,6604
0.4927703,0.2960338,6.705,10374,112990,6705
0.9954023,0.25065277999999996,6.806,21114,95669,6806
2.3482967,0.21192394,6.907,50022,80887,6907
2.3868131,0.17212613999999998,7.008,50845,65697,7008
2.3741771,0.16628354,7.109,50575,63467,7109
2.3689355,0.16794199999999998,7.21,50463,64100,7210
2.4726911,0.16777432,7.311,52680,64036,7311
2.6340575,0.16844766,7.412,56128,64293,7412
2.9053571,0.16547396,7.513,61925,63158,7513
3.4954583,0.15761396,7.614,74534,60158,7614
3.8369579,0.15349008,7.715,81831,58584,7715
4.0842023,0.14915135999999998,7.816,87114,56928,7816
4.3099655,0.14245201999999998,7.917,91938,54371,7917
4.4633759,0.13753428,8.018,95216,52494,8018
4.5012839,0.13730896,8.119,96026,52408,8119
4.6008275,0.13769672,8.22,98153,52556,8220
4.8078239,0.1374321,8.321,102576,52455,8321
4.9591283,0.13711769999999998,8.422,105809,52335,8422
5.0923210999999995,0.12684992,8.523,108655,48416,8523
5.0686403,0.12371639999999999,8.624,108149,47220,8624
5.0911979,0.12308759999999999,8.725,108631,46980,8725
5.109075499999999,0.12301685999999999,8.826,109013,46953,8826
5.0685934999999995,0.12425873999999999,8.927,108148,47427,8927
4.2995291,0.12685516,9.028,91715,48418,9028
4.1841203,0.13111528,9.129,89249,50044,9129
3.8157574999999997,0.1270962,9.23,81378,48510,9230
3.3649331,0.12349631999999999,9.331,71745,47136,9331
3.2967455,0.10180796,9.432,70288,38858,9432
3.3270719,0.07768038,9.533,70936,29649,9533
3.0101891,0.06582226,9.634,64165,25123,9634
2.7312143,0.06635412,9.735,58204,25326,9735
2.6633074999999997,0.06672354,9.836,56753,25467,9836
2.5730303,0.0669279,9.937,54824,25545,9937
2.4672623,0.06834532,10.038,52564,26086,10038
2.5781315,0.06854705999999999,10.139,54933,26163,10139
3.0003143,0.06794707999999999,10.24,63954,25934,10240
3.4282535,0.06816454,10.341000000000001,73098,26017,10341
3.0313426999999997,0.06821694,10.442,64617,26037,10442
1.6261727,0.07098366,10.543000000000001,34592,27093,10543
0.5362943,0.11815938,10.644,11304,45099,10644
0.2834339,0.09621164,10.745000000000001,5901,36722,10745
0.2186159,0.055095979999999996,10.846,4516,21029,10846
0.1503347,0.04012006,10.947000000000001,3057,15313,10947
0.08841829999999999,0.037369059999999996,11.048,1734,14263,11048
0.08996269999999999,0.03709658,11.149000000000001,1767,14159,11149
0.0877631,0.035681779999999996,11.25,1720,13619,11250
0.08996269999999999,0.03504512,11.351,1767,13376,11351
0.09197509999999999,0.034191,11.452,1810,13050,11452
0.1143455,0.032467039999999996,11.553,2288,12392,11553
0.5655911,0.02074516,11.654,11930,7918,11654
-0.1999165,0.0090259,11.755,-4427,3445,11755
-0.31953729999999997,0.0132441,11.856,-6983,5055,11856
0.12992990000000001,0.0149733,11.957,2621,5715,11957
0.3935075,0.014386419999999999,12.058,8253,5491,12058
1.0148243,0.01572262,12.159,21529,6001,12159
1.3329239,0.02840604,12.26,28326,10842,12260
-0.8619961,0.05426544,12.361,-18574,20712,12361
-0.9753925,0.06638294,12.462,-20997,25337,12462
-0.9781069,0.06684406,12.563,-21055,25513,12563
-0.9670153,0.0670982,12.664,-20818,25610,12664
-0.41711529999999997,0.08329504,12.765,-9068,31792,12765
1.4122967,0.09943162,12.866,30022,37951,12866
1.8206267,0.13319556,12.967,38747,50838,12967
-0.1170337,0.2191237,13.068,-2656,83635,13068
-0.0015312999999999993,0.25125538,13.169,-188,95899,13169
1.2618814999999999,0.24516126,13.27,26808,93573,13270
3.2470439,0.23114688,13.371,69226,88224,13371
5.6746535,0.22467024,13.472,121098,85752,13472
7.0571255,0.22105464,13.573,150638,84372,13573
6.7253603,0.22135332,13.674,143549,84486,13674
6.4351066999999995,0.22074024,13.775,137347,84252,13775
6.7997255,0.21726874,13.876,145138,82927,13876
6.9257579,0.21481118,13.977,147831,81989,13977
6.8180711,0.2121152,14.078000000000001,145530,80960,14078
6.5961454999999996,0.21024975999999998,14.179,140788,80248,14179
6.4446539,0.20985937999999998,14.280000000000001,137551,80099,14280
6.2611979,0.20956332,14.381,133631,79986,14381
5.9970587,0.20896858,14.482000000000001,127987,79759,14482
5.9342063,0.20925416,14.583,126644,79868,14583
5.8608239,0.20696166,14.684000000000001,125076,78993,14684
5.8320887,0.19910165999999999,14.785,124462,75993,14785
5.8211843,0.19797768,14.886000000000001,124229,75564,14886
5.8918523,0.19731743999999998,14.987,125739,75312,14987
5.9370142999999995,0.1973384,15.088000000000001,126704,75320,15088
5.9428643,0.1968537,15.189,126829,75135,15189
5.8366283,0.19615678,15.290000000000001,124559,74869,15290
5.7763031,0.19591574,15.391,123270,74777,15391
5.8670951,0.19488608,15.492,125210,74384,15492
5.942817499999999,0.194797,15.593,126828,74350,15593
5.9377631,0.19515855999999998,15.694,126720,74488,15694
5.8665803,0.1950066,15.795,125199,74430,15795
5.6332823,0.19449832,15.896,120214,74236,15896
4.3386071,0.19565111999999998,15.997,92550,74676,15997
1.6016963,0.1859938,16.098,34069,70990,16098
-0.5662201,0.16798654,16.199,-12254,64117,16199
-0.9732865,0.16943016,16.3,-20952,64668,16300
-0.9767497,0.17792681999999999,16.401,-21026,67911,16401
-0.9771709000000001,0.18940766,16.502,-21035,72293,16502
-0.9756265000000001,0.22169129999999998,16.603,-21002,84615,16603
-0.9769369,0.26359034,16.704,-21030,100607,16704
-0.9760477,0.28890477999999997,16.805,-21011,110269,16805
-0.9766561,0.29064446,16.906,-21024,110933,16906
-0.9762349,0.28935542,17.007,-21015,110441,17007
-0.9756265000000001,0.28893884,17.108,-21002,110282,17108
-0.9711805,0.29008116,17.209,-20907,110718,17209
-0.9725377000000001,0.29004972,17.31,-20936,110706,17310
-0.9738949,0.28831266,17.411,-20965,110043,17411
-0.9767965,0.28511887999999996,17.512,-21027,108824,17512
-0.9760477,0.28549354,17.613,-21011,108967,17613
-0.9767965,0.28446911999999996,17.714,-21027,108576,17714
-0.9707125,0.28354688,17.815,-20897,108224,17815
-0.5863441,0.28256961999999997,17.916,-12684,107851,17916
1.4349011,0.27754446,18.017,30505,105933,18017
2.8924403,0.26880676,18.118000000000002,61649,102598,18118
3.7326406999999997,0.26072668,18.219,79602,99514,18219
5.2476035,0.25405092,18.32,111973,96966,18320
5.7787835,0.25350333999999997,18.421,123323,96757,18421
5.9472167,0.2522929,18.522000000000002,126922,96295,18522
5.9030375,0.25189728,18.623,125978,96144,18623
5.8229159,0.2523191,18.724,124266,96305,18724
5.6431103,0.2523322,18.825,120424,96310,18825
5.5663583,0.25168506,18.926000000000002,118784,96063,18926
5.6044067,0.25050868,19.027,119597,95614,19027
5.5293863,0.25022834,19.128,117994,95507,19128
5.4671423,0.25037506,19.229,116664,95563,19229
5.4160367,0.2506947,19.330000000000002,115572,95685,19330
5.3049802999999995,0.25080736,19.431,113199,95728,19431
5.1684646999999995,0.25059514,19.532,110282,95647,19532
5.0066303,0.25055846,19.633,106824,95633,19633
4.8546707,0.25044318,19.734,103577,95589,19734
4.7783399,0.25022834,19.835,101946,95507,19835
4.5896422999999995,0.25057942,19.936,97914,95641,19936
4.3485755,0.2507733,20.037,92763,95715,20037
4.1064791,0.24976984,20.138,87590,95332,20138
3.6629087,0.25011044,20.239,78112,95462,20239
3.1604639,0.2516772,20.34,67376,96060,20340
2.4078730999999998,0.25376534,20.441,51295,96857,20441
-0.5280313,0.25614692,20.542,-11438,97766,20542
-0.9592465,0.25043008,20.643,-20652,95584,20643
-0.9747841,0.24037714,20.744,-20984,91747,20744
-0.9780133,0.23435113999999999,20.845,-21053,89447,20845
-0.8934925,0.1119395,20.946,-19247,42725,20946
-0.1358473,0.0148423,21.047,-3058,5665,21047
0.0860315,-0.00029606,21.148,1683,-113,21148
0.0703067,-0.00023579999999999999,21.249,1347,-90,21249
0.0684347,-5.24e-05,21.35,1307,-20,21350
0.060619099999999995,8.908e-05,21.451,1140,34,21451
0.0637547,0.00035632,21.552,1207,136,21552
0.0648779,0.00069954,21.653,1231,267,21653
0.0647843,0.0007991,21.754,1229,305,21754
0.0648311,0.0008567399999999999,21.855,1230,327,21855
0.0656267,0.00102442,21.956,1247,391,21956
0.06600110000000001,0.0011003999999999999,22.057000000000002,1255,420,22057
0.0648779,0.0010794399999999999,22.158,1231,412,22158
0.06768590000000001,0.00122092,22.259,1291,466,22259
0.0682007,0.00152222,22.36,1302,581,22360
0.0678731,0.00157986,22.461000000000002,1295,603,22461
0.06763910000000001,0.00166632,22.562,1290,636,22562
0.06932390000000001,0.0016374999999999998,22.663,1326,625,22663
0.0699323,0.0016768,22.764,1339,640,22764
0.0696047,0.00188116,22.865000000000002,1332,718,22865
